step,mloss,gloss,loss
460.0,1.5384,0.9655,2.5039
461.0,1.3937,0.97,2.3636999999999997
462.0,1.4839,0.9715,2.4554
463.0,1.4113,0.97,2.3813
464.0,1.4092,0.9701,2.3792999999999997
465.0,1.4098,0.9685,2.3783
466.0,1.3849,0.9682,2.3531
467.0,1.3933,0.9668,2.3601
468.0,1.3988,0.9735,2.3723
469.0,1.3701,0.9716,2.3417000000000003
470.0,1.3719,0.9698,2.3417
471.0,1.4893,0.9745,2.4638
472.0,1.3987,0.9696,2.3683
473.0,1.3613,0.9689,2.3302
474.0,1.3584,0.9704,2.3288
475.0,1.4611,0.9621,2.4232
476.0,1.4258,0.9656,2.3914
477.0,1.5022,0.9674,2.4696
478.0,1.3581,0.9723,2.3304
479.0,1.4057,0.976,2.3817
480.0,1.3678,0.9707,2.3385
481.0,1.4664,0.9734,2.4398
482.0,1.4139,0.9735,2.3874
483.0,1.4561,0.9741,2.4302
484.0,1.4902,0.9723,2.4625
485.0,1.4422,0.9753,2.4175
486.0,1.4477,0.9615,2.4092000000000002
487.0,1.451,0.9742,2.4252000000000002
488.0,1.3789,0.9661,2.3449999999999998
489.0,1.4123,0.9767,2.3890000000000002
490.0,1.4473,0.9704,2.4177
491.0,1.4192,0.9703,2.3895
492.0,1.3303,0.9678,2.2981
493.0,1.6475,0.9692,2.6167
494.0,1.4908,0.973,2.4638
495.0,1.305,0.9753,2.2803
496.0,1.511,0.9768,2.4878
497.0,1.4439,0.9668,2.4107
498.0,1.3954,0.9757,2.3711
499.0,1.4455,0.9766,2.4221
500.0,1.4184,0.9596,2.378
501.0,1.4667,0.9717,2.4383999999999997
502.0,1.3199,0.976,2.2959
503.0,1.5435,0.9809,2.5244
504.0,1.4404,0.9717,2.4120999999999997
505.0,1.4414,0.9763,2.4177
506.0,1.4633,0.9696,2.4329
507.0,1.4332,0.9748,2.408
508.0,1.4118,0.9699,2.3817
509.0,1.4414,0.9728,2.4142
510.0,1.421,0.968,2.3890000000000002
511.0,1.2799,0.9705,2.2504
512.0,1.4282,0.9699,2.3981
513.0,1.3311,0.9673,2.2984
514.0,1.392,0.9683,2.3603
515.0,1.446,0.9711,2.4171
516.0,1.3949,0.9655,2.3604000000000003
517.0,1.449,0.9686,2.4176
518.0,1.3564,0.972,2.3284000000000002
519.0,1.3892,0.9639,2.3531
520.0,1.41,0.9736,2.3836
521.0,1.3545,0.9687,2.3232
522.0,1.5681,0.9645,2.5326
523.0,1.4741,0.9671,2.4412
524.0,1.3854,0.9671,2.3525
525.0,1.4741,0.968,2.4421
526.0,1.5184,0.9738,2.4922
527.0,1.5367,0.9621,2.4988
528.0,1.4609,0.9676,2.4285
529.0,1.3487,0.971,2.3197
530.0,1.4458,0.9693,2.4151
531.0,1.3867,0.9643,2.351
532.0,1.4483,0.9728,2.4211
533.0,1.3828,0.9772,2.36
534.0,1.4115,0.9687,2.3802
535.0,1.4952,0.9668,2.462
536.0,1.4102,0.9661,2.3762999999999996
537.0,1.4494,0.9676,2.417
538.0,1.4728,0.9661,2.4389000000000003
539.0,1.4527,0.9672,2.4199
540.0,1.3965,0.9616,2.3581000000000003
541.0,1.445,0.9688,2.4138
542.0,1.3462,0.9621,2.3083
543.0,1.4574,0.9639,2.4213
544.0,1.4515,0.9638,2.4153000000000002
545.0,1.3112,0.965,2.2762
546.0,1.3762,0.973,2.3492
547.0,1.4173,0.9642,2.3815
548.0,1.4354,0.9694,2.4048
549.0,1.3484,0.9536,2.302
550.0,1.3388,0.9577,2.2965
