step,mloss,gloss,loss
564.0,2.4711,1.0078,3.4789
565.0,2.3697,0.9844,3.3541
566.0,2.3083,0.9963,3.3045999999999998
567.0,2.482,1.0062,3.4882
568.0,2.3907,0.9943,3.385
569.0,2.512,1.0045,3.5164999999999997
570.0,2.4196,0.9778,3.3974
571.0,2.3016,1.004,3.3056
572.0,2.6145,0.9951,3.6096
573.0,2.4352,1.0011,3.4363
574.0,2.3101,1.0,3.3101
575.0,2.3167,1.0025,3.3192
576.0,2.5565,1.0013,3.5578000000000003
577.0,2.4231,0.9972,3.4202999999999997
578.0,2.3138,1.0069,3.3207
579.0,2.3945,1.0018,3.3963
580.0,2.4223,0.9792,3.4015
581.0,2.4404,0.9902,3.4306
582.0,2.2975,1.0123,3.3098
583.0,2.3727,1.0003,3.373
584.0,2.3622,0.9913,3.3535
585.0,2.4021,1.0052,3.4073
586.0,2.3614,1.0051,3.3665000000000003
587.0,2.4049,1.0146,3.4195
588.0,2.4691,0.9978,3.4669
589.0,2.3618,1.0025,3.3643
590.0,2.4558,0.9796,3.4354
591.0,2.2903,1.0079,3.2981999999999996
592.0,2.3958,1.0089,3.4047
593.0,2.3601,1.0003,3.3604000000000003
594.0,2.3241,0.9977,3.3218
595.0,2.3727,1.0013,3.374
596.0,2.4282,1.0048,3.433
597.0,2.412,0.9948,3.4068
598.0,2.4814,0.9981,3.4795
599.0,2.3646,1.0028,3.3674
600.0,2.3092,0.9725,3.2817000000000003
601.0,2.3489,0.9983,3.3472
602.0,2.4293,1.007,3.4363
603.0,2.3428,1.0113,3.3541
604.0,2.4058,1.0137,3.4195
605.0,2.4073,0.998,3.4053000000000004
606.0,2.2899,0.9993,3.2891999999999997
607.0,2.2877,0.9771,3.2648
608.0,2.4608,1.0152,3.476
609.0,2.3488,0.999,3.3478000000000003
610.0,2.4252,1.0022,3.4273999999999996
611.0,2.3182,0.9916,3.3098
612.0,2.9496,1.0008,3.9504
613.0,2.3666,0.9965,3.3631
614.0,2.2482,0.9872,3.2354000000000003
615.0,2.3429,0.9893,3.3322000000000003
616.0,2.3431,0.9948,3.3379000000000003
617.0,2.4624,1.0081,3.4705000000000004
618.0,2.3299,0.9955,3.3254
619.0,2.3151,1.0128,3.3279
620.0,2.353,0.9871,3.3401
621.0,2.3683,0.9883,3.3566000000000003
622.0,2.4425,1.0186,3.4611
623.0,2.2977,1.0194,3.3171
624.0,2.3235,0.9948,3.3183000000000002
625.0,2.4837,0.9991,3.4827999999999997
626.0,2.4128,1.0066,3.4193999999999996
627.0,2.3652,1.0156,3.3808000000000002
628.0,2.268,0.9922,3.2601999999999998
629.0,2.2855,1.0072,3.2927
630.0,2.2355,0.9887,3.2242
631.0,2.3482,0.9942,3.3423999999999996
632.0,2.4489,0.9932,3.4421
633.0,2.4179,0.9983,3.4162
634.0,2.2826,0.9936,3.2762000000000002
635.0,2.3408,1.0061,3.3469
636.0,2.3149,0.9939,3.3088
637.0,2.3913,1.0062,3.3975
638.0,2.2806,0.9948,3.2754000000000003
639.0,2.3261,0.9881,3.3141999999999996
