step,mloss,gloss,loss
513.0,0.4714,1.0154,1.4868000000000001
514.0,0.4811,1.0048,1.4859
515.0,0.4885,0.9833,1.4718
516.0,0.5073,0.9949,1.5022
517.0,0.4647,1.0034,1.4681000000000002
518.0,0.4827,1.0025,1.4851999999999999
519.0,0.4764,0.9954,1.4718
520.0,0.4753,1.0005,1.4758
521.0,0.4951,1.0145,1.5095999999999998
522.0,0.5216,1.0617,1.5833
523.0,0.514,1.0027,1.5167
524.0,0.4797,0.9986,1.4783
525.0,0.4598,1.0108,1.4706
526.0,0.53,1.005,1.535
527.0,0.5197,1.0197,1.5394
528.0,0.4938,1.0174,1.5112
529.0,0.4785,1.0182,1.4967
530.0,0.5108,0.9864,1.4972
531.0,0.4895,1.0133,1.5028000000000001
532.0,0.4917,1.0166,1.5083
533.0,0.4753,0.9883,1.4636
534.0,0.4668,0.9943,1.4611
535.0,0.5018,1.0002,1.502
536.0,0.4826,1.0051,1.4877
537.0,0.5033,1.0138,1.5171000000000001
538.0,0.4998,0.9942,1.494
539.0,0.4539,0.9952,1.4491
540.0,0.4716,0.9997,1.4713
541.0,0.4701,0.999,1.4691
542.0,0.5044,1.0041,1.5085
543.0,0.5,0.9954,1.4954
544.0,0.4706,0.9739,1.4445000000000001
545.0,0.5069,1.0281,1.5350000000000001
546.0,0.4703,0.9916,1.4619
547.0,0.5089,1.001,1.5099
548.0,0.4845,0.9978,1.4823
549.0,0.5389,0.9935,1.5324
550.0,0.4679,0.9925,1.4604
551.0,0.5098,0.9905,1.5003000000000002
552.0,0.4742,0.9842,1.4584
553.0,0.4842,0.9908,1.475
554.0,0.4637,0.9873,1.451
555.0,0.4853,1.0012,1.4865000000000002
556.0,0.483,0.9982,1.4811999999999999
557.0,0.4741,0.9966,1.4707000000000001
558.0,0.4854,0.986,1.4714
559.0,0.4473,1.0006,1.4479
560.0,0.4453,1.0186,1.4639
561.0,0.5078,0.9957,1.5035
562.0,0.4735,0.9966,1.4701
563.0,0.4865,0.9928,1.4793
564.0,0.4889,1.0003,1.4891999999999999
565.0,0.4612,0.983,1.4442
566.0,0.4856,1.0036,1.4892
567.0,0.4951,0.9917,1.4868000000000001
568.0,0.4759,0.9915,1.4674
569.0,0.4824,0.9975,1.4799
570.0,0.4643,0.9939,1.4582
571.0,0.4773,0.9924,1.4697
572.0,0.4866,0.9776,1.4642
573.0,0.495,1.0137,1.5087000000000002
574.0,0.4781,0.983,1.4611
575.0,0.4906,0.9801,1.4707
576.0,0.4793,1.0111,1.4904000000000002
577.0,0.4804,1.0367,1.5171
578.0,0.4799,1.0123,1.4922
579.0,0.4675,1.0089,1.4764
580.0,0.4876,0.9896,1.4772
581.0,0.4688,0.9933,1.4621
582.0,0.4918,0.9951,1.4868999999999999
583.0,0.5383,0.9972,1.5354999999999999
584.0,0.508,1.0033,1.5113
585.0,0.4511,0.9801,1.4312
586.0,0.4557,0.9972,1.4529
587.0,0.492,0.9758,1.4678
588.0,0.5245,1.0119,1.5364
589.0,0.4995,0.9884,1.4879
590.0,0.4896,0.9924,1.482
591.0,0.4649,0.9818,1.4466999999999999
592.0,0.5799,0.9561,1.536
593.0,0.4844,0.9883,1.4727
594.0,0.4896,0.9881,1.4777
595.0,0.4455,0.9771,1.4226
596.0,0.4445,0.9834,1.4279000000000002
597.0,0.4432,0.9681,1.4113
598.0,0.4875,0.9556,1.4431
599.0,0.4738,0.9716,1.4454
600.0,0.4954,0.9663,1.4617
601.0,0.5237,1.2365,1.7602
602.0,0.5386,1.2248,1.7634
603.0,0.4888,1.0897,1.5785
604.0,0.5295,1.0135,1.5430000000000001
605.0,0.5632,1.0002,1.5634000000000001
606.0,0.5067,1.0122,1.5189
607.0,0.4902,0.9904,1.4806
608.0,0.4749,1.002,1.4769
609.0,0.5162,0.9946,1.5108000000000001
610.0,0.4873,1.0134,1.5007000000000001
611.0,0.553,0.9933,1.5463
612.0,0.517,1.002,1.5190000000000001
613.0,0.4738,0.9997,1.4735
614.0,0.5148,0.9698,1.4846
615.0,0.4963,1.0003,1.4966
616.0,0.501,0.9866,1.4876
617.0,0.486,0.9773,1.4632999999999998
618.0,0.5025,0.9716,1.4741
619.0,0.4534,1.0021,1.4555
620.0,0.5549,1.008,1.5629
621.0,0.5248,1.0205,1.5453000000000001
622.0,0.4988,0.9788,1.4776
623.0,0.4802,0.9854,1.4656
624.0,0.4739,0.9842,1.4581
625.0,0.548,1.0005,1.5485
626.0,0.5134,1.0068,1.5202
627.0,0.4987,1.0001,1.4988
628.0,0.4867,0.9941,1.4808
629.0,0.5104,0.9909,1.5013
